sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IMU,16:33:40.74,79.91,44.16,-129.97,0.694,0.712,0.126,-0.026,0.038,-1.302
IMU,16:33:40.77,79.91,44.16,-129.96,0.694,0.712,0.126,-0.026,0.038,-1.302
IMU,16:33:40.78,79.91,44.16,-129.96,0.694,0.712,0.126,-0.026,0.038,-1.302
IMU,16:33:40.79,79.91,44.16,-129.96,0.693,0.713,0.125,-0.026,0.038,-1.302
IMU,16:33:40.80,79.91,44.16,-129.96,0.693,0.713,0.125,-0.026,0.038,-1.302
IMU,16:33:40.83,79.91,44.16,-129.96,0.693,0.713,0.124,-0.026,0.038,-1.302
IMU,16:33:40.83,79.91,44.16,-129.96,0.693,0.713,0.124,-0.026,0.038,-1.302
IMU,16:33:40.85,79.91,44.16,-129.96,0.693,0.713,0.124,-0.026,0.038,-1.302
IMU,16:33:40.87,79.91,44.16,-129.96,0.693,0.712,0.124,-0.026,0.038,-1.302
IMU,16:33:40.91,79.91,44.16,-129.96,0.693,0.712,0.124,-0.026,0.038,-1.302
IMU,16:33:40.91,79.91,44.16,-129.96,0.692,0.712,0.124,-0.026,0.038,-1.302
IMU,16:33:40.92,79.91,44.16,-129.96,0.692,0.712,0.124,-0.026,0.038,-1.302
IMU,16:33:40.93,79.91,44.16,-129.96,0.692,0.712,0.124,-0.026,0.038,-1.302
IMU,16:33:40.96,79.91,44.16,-129.96,0.692,0.711,0.124,-0.026,0.038,-1.302
IMU,16:33:40.96,79.91,44.16,-129.96,0.692,0.711,0.124,-0.026,0.038,-1.302
IMU,16:33:40.97,79.91,44.16,-129.96,0.692,0.711,0.124,-0.026,0.038,-1.302
IMU,16:33:40.99,79.91,44.16,-129.96,0.692,0.711,0.124,-0.026,0.038,-1.302
IMU,16:33:41.02,79.91,44.16,-129.96,0.692,0.711,0.124,-0.026,0.038,-1.302
IMU,16:33:41.05,79.91,44.16,-129.96,0.692,0.710,0.125,-0.026,0.038,-1.302
IMU,16:33:41.09,79.91,44.16,-129.96,0.692,0.710,0.125,-0.026,0.038,-1.302
IMU,16:33:41.15,79.91,44.16,-129.96,0.692,0.710,0.125,-0.026,0.038,-1.302
IMU,16:33:41.16,79.91,44.16,-129.96,0.692,0.710,0.125,-0.026,0.038,-1.302
IMU,16:33:41.18,79.91,44.16,-129.96,0.692,0.710,0.125,-0.026,0.038,-1.302
IMU,16:33:41.19,79.91,44.16,-129.96,0.692,0.709,0.126,-0.026,0.038,-1.302
IMU,16:33:41.26,79.91,44.16,-129.96,0.692,0.709,0.126,-0.026,0.038,-1.302
IMU,16:33:41.28,79.91,44.15,-129.96,0.692,0.709,0.127,-0.026,0.038,-1.302
IMU,16:33:41.29,79.91,44.15,-129.96,0.692,0.709,0.127,-0.026,0.038,-1.302
IMU,16:33:41.31,79.91,44.15,-129.96,0.692,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.42,79.91,44.15,-129.96,0.692,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.44,79.91,44.15,-129.96,0.692,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.55,79.91,44.15,-129.96,0.693,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.57,79.91,44.15,-129.96,0.693,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.58,79.91,44.15,-129.96,0.694,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.59,79.91,44.15,-129.96,0.694,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.65,79.91,44.15,-129.96,0.694,0.710,0.129,-0.026,0.038,-1.302
